Image_URL,Featured,Shortlisted,Location_Name,Rating,Tags,Property_Type,Property_Link,Price,Price_per_sqft,Area,Possession_Status,Highlights,Dealer_Name,Dealer_Badge,View_Number,Chat_Now,Call
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,TARC Maceo,3.8,"RESALE, RESALE","3 BHK FlatinSector 91, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tarc-maceo-sector-91-gurgaon-1862-sq-ft-spid-S78192553,2.5 Cr,,1862,,,Elbrus Infratech Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,DLF The Skycourt,4.0,"RESALE, RESALE","3 BHK FlatinSector 86, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-S78160903,2.15 Cr,,1929,,,Elbrus Infratech Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,SS The Coralwood,3.5,"RESALE, RESALE","3 BHK FlatinSector 84, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ss-the-coralwood-sector-84-gurgaon-1890-sq-ft-spid-C78160653,1.75 Cr,,1890,,,Elbrus Infratech Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Vatika The Seven Lamps,3.8,"RESALE, RESALE","2 BHK FlatinSector 82, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vatika-the-seven-lamps-sector-82-gurgaon-1428-sq-ft-spid-Y78160371,1.55 Cr,,1428,,,Elbrus Infratech Pvt. Ltd.,None,Available,Not Available,Not Available
https://imagecdn.99acres.com/media1/26420/5/528405893M-1730620515553.jpg,,Yes,"Sushant Lok Phase 3,, G...",,Resale,"4 BHK Independent Builder Floorin Sushant Lok Phase 3, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-3-gurgaon-4500-sq-ft-spid-A78250949,4.75 Cr,10555 ,4500,Ready To Move,,Optimal Realty,FEATURED DEALER,Available,Available,Available
https://imagecdn.99acres.com/media1/26420/5/528405133M-1730620691484.webp,,Yes,KRISUMI WATERFALL RESID...,,Resale,"3 BHK FlatinSector 36A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-krisumi-waterfall-residences-sector-36a-gurgaon-2538-sq-ft-spid-C78250901,4.6 Cr,18124 ,2538,Ready To Move,"North-East Facing, Private Garden, Fresh Construction, Recently Renovated",Group 3 Realtors,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.svg,No,No,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Not Available,Available,Not Available
https://imagecdn.99acres.com/media1/26339/15/526795737M-1729752025835.webp,,Yes,"Sector 4,, Gurgaon",,Resale,"3 BHK Independent Builder Floorin Sector 4, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-4-gurgaon-2250-sq-ft-r8-spid-I65070862,2.2 Cr,9778 ,2250,Ready To Move,"STILT + 3  Nearby, STAR REAL ESTATE Nearby, HUDA MARKET Nearby",STAR REAL ESTATE,None,Available,Available,Available
https://imagecdn.99acres.com/media1/8727/13/174553999M-1728223398789.webp,,Yes,DLF PARK PLACE,3.9,Resale,"3 BHK FlatinSector 54, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-park-place-sector-54-gurgaon-1983-sq-ft-r22-spid-R40027627,6.85 Cr,34543 ,1983,Ready To Move,,VN Realtors and Advisors,None,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.svg,No,No,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Not Available,Available,Not Available
https://imagecdn.99acres.com/media1/23299/5/465985666M-1724836718584.jpg,,Yes,SOBHA CITY,,Resale,"3 BHK Flatin Sector 108, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-1711-sq-ft-r1-spid-C73079373,3.26 Cr,19053 ,1711,Ready To Move,,SYNERGY REAL ESTATES ADVISORY,None,Available,Available,Available
https://imagecdn.99acres.com/media1/26126/12/522532023M-1728031810750.jpg,,Yes,"South City 1,, Gurgaon",,Resale,"Residential land / PlotinSouth City 1, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-south-city-1-gurgaon-500-sq-yard-spid-Y77692559,13.95 Cr,31000 ,4500,Ready To Move,,Optimal Realty,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.svg,No,No,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Not Available,Available,Not Available
https://imagecdn.99acres.com/media1/24219/19/484399958M-1712307376704.webp,,Yes,M3M CAPITAL,,Resale,"4 BHK Flatin Sector 113, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-capital-sector-113-gurgaon-2060-sq-ft-spid-W74563719,4.12 Cr,20000 ,2060,Under Construction,,Tasha Realty Solution Pvt Ltd,None,Available,Available,Available
https://imagecdn.99acres.com/media1/24905/14/498114181M-1723706521197.webp,,Yes,ASHIANA AMARAH,,Resale,"3 BHK FlatinSector 93, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-amarah-sector-93-gurgaon-2150-sq-ft-r1-spid-V75764717,2.25 Cr,18672 ,2150,Under Construction,"North-East Facing, Private Garden, Recently Renovated, Gated Society",Avenue Real Estate,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.webp,No,Yes,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Available,Available,Available
https://imagecdn.99acres.com/media1/26339/15/526795737M-1729752025835.webp,,Yes,"Sector 4,, Gurgaon",,Resale,"3 BHK Independent Builder Floorin Sector 4, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-4-gurgaon-2250-sq-ft-r8-spid-I65070862,2.2 Cr,9778 ,2250,Ready To Move,"STILT + 3  Nearby, STAR REAL ESTATE Nearby, HUDA MARKET Nearby",STAR REAL ESTATE,None,Available,Available,Available
https://imagecdn.99acres.com/media1/26400/7/528007275M-1730280926913.jpg,,Yes,UNITECH ESCAPE,3.8,Resale,"4 BHK Independent Builder FloorinNirvana Country, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-unitech-escape-nirvana-country-gurgaon-3240-sq-ft-spid-I77928405,5.5 Cr,16975 ,3240,Ready To Move,"North-East Facing, Close to School, Close to Hospital, Close to Market",Krishna Properties,None,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.svg,No,No,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Not Available,Available,Not Available
https://imagecdn.99acres.com/media1/26414/17/528297635M-1730540888331.webp,,Yes,ANSAL API VERSALIA,,Resale,"Residential land / Plotin Sector 67A, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-ansal-api-versalia-sector-67a-gurgaon-270-sq-yard-spid-O78242371,6.07 Cr,25000 ,2430,Ready To Move,,LANDSEC INDIA,FEATURED DEALER,Available,Available,Available
https://imagecdn.99acres.com/media1/25895/15/517915101M-1726162927190.webp,,Yes,SECTOR 38 HUDA,,Resale,"Residential land / PlotinSector 38, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-sector-38-gurgaon-263-sq-yard-spid-U77393023,6.9 Cr,29151 ,2367,Ready To Move,"North-East Facing, Huda City Centre Metro Station within 2km, Delhi Public School within 1km, Medicity The Medanta within 500m",SHREE PITTAMBRAA PROPERTIES,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.svg,No,No,VATIKA BOULEVARD RESIDE...,,Resale,"3 BHK FlatinSector 83, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vatika-boulevard-residences-and-heights-sector-83-gurgaon-1500-sq-ft-spid-X78295765,1.5 Cr,10000 ,1500,Ready To Move,,Owner,None,Not Available,Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sector 22,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder Floorin Sector 22, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-22-gurgaon-3078-sq-ft-r1-spid-P73332023,2.37 Cr,,3078,,,Skyline realtors,None,Available,Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder Floorin Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r2-spid-L72343888,3.85 Cr,,4680,,,Skyline realtors,None,Available,Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sector 22,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinSector 22, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-22-gurgaon-3078-sq-ft-r2-spid-D71193912,2.35 Cr,,3078,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sector 22,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinSector 22, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-22-gurgaon-3357-sq-ft-r2-spid-V71934666,2.75 Cr,,3357,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Emaar MGF Emerald Floors Premier,3.8,"RESALE, RESALE","4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,,1950,,,Owner,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r2-spid-T71194146,2.65 Cr,,2430,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-3240-sq-ft-r2-spid-U71194076,3.08 Cr,,3240,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sector 22,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinSector 22, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-22-gurgaon-3078-sq-ft-r2-spid-E70682704,2.4 Cr,,3078,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,palam vihar gurgaon,,"RESALE, RESALE","4 BHK Independent Builder FloorinAnsal Plaza, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-plaza-gurgaon-3240-sq-ft-r2-spid-M70630244,3.15 Cr,,3240,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4356-sq-ft-r2-spid-Y70705418,3.38 Cr,,4356,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4356-sq-ft-r2-spid-P70705394,3.4 Cr,,4356,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r2-spid-L70619450,3.7 Cr,,4680,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sector 23,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinSector 23, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-3078-sq-ft-r2-spid-L70630432,2.78 Cr,,3078,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r2-spid-M70619246,3.3 Cr,,4680,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-3240-sq-ft-r2-spid-X70677204,3.15 Cr,,3240,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-3150-sq-ft-r2-spid-N70677158,2.8 Cr,,3150,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sector 23,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinSector 23, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-4518-sq-ft-r2-spid-H70306432,3.86 Cr,,4518,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sector 23,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinSector 23, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-4518-sq-ft-r2-spid-U70306116,3.65 Cr,,4518,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r2-spid-A70677208,3.82 Cr,,4680,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r2-spid-J69980626,3.72 Cr,,4680,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r2-spid-V69980590,3.1 Cr,,4680,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r2-spid-N69979820,3.7 Cr,,4680,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r2-spid-W69979812,3.65 Cr,,4680,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Palam Vihar,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinPalam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-3150-sq-ft-r2-spid-U69554374,2.8 Cr,,3150,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sector 23,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinSector 23, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-3078-sq-ft-r1-spid-F75339331,2.57 Cr,,3078,,,Skyline realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sector 88B,, Gurgaon",,"RESALE, RESALE","Residential land / PlotinSector 88B, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-sector-88b-gurgaon-179-sq-yard-spid-J77325051,2.59 Cr,,1609,,,Space Creattors,None,Available,Not Available,Not Available
https://imagecdn.99acres.com/media1/26195/0/523900385M-1728560885765.jpg,,Yes,"DLF Phase 4,, Gurgaon",,Resale,"4 BHK Independent Builder Floorin DLF Phase 4, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-4-gurgaon-3240-sq-ft-r1-spid-L76029195,4.25 Cr,14655 ,3240,Ready To Move,"East Facing, Close to Metro Station, Close to School, Fresh Construction",Sabharwal Associates,None,Available,Available,Available
https://imagecdn.99acres.com/media1/21001/15/420035720M-1726042591717.jpg,,Yes,DLF THE ULTIMA,4.1,Resale,"4 BHK FlatinSector 81, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2825-sq-ft-r8-spid-H68652722,4 Cr,10880 ,2825,Ready To Move,"Fitness Center/ Gym, Club/ Community Center, Swimming Pool Available, Rain Water Harvesting",Team Lease,None,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.svg,No,No,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Not Available,Available,Not Available
https://imagecdn.99acres.com/media1/26414/16/528296055M-1730540592860.webp,,Yes,ANSAL API ESENCIA,3.3,Resale,"Residential land / Plotin Sector 67, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-ansal-api-esencia-sector-67-gurgaon-251-sq-yard-spid-S78242299,6.28 Cr,27778 ,2259,Ready To Move,,LANDSEC INDIA,FEATURED DEALER,Available,Available,Available
https://imagecdn.99acres.com/media1/26375/17/527517645M-1730025437104.jpg,,Yes,"Rosewood City,, Gurgaon",,Resale,"Residential land / PlotinRosewood City, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-rosewood-city-gurgaon-1000-sq-yard-spid-E78184739,25 Cr,27778 ,9000,Ready To Move,,Optimal Realty,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.svg,No,No,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Not Available,Available,Not Available
https://imagecdn.99acres.com/media1/25454/16/509096295M-1722843490579.webp,,Yes,"Sector 4,, Gurgaon",,Resale,"3 BHK Independent Builder Floorin Sector 4, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-4-gurgaon-2250-sq-ft-spid-A76702339,2 Cr,8889 ,2250,Ready To Move,"North-East Facing, Fresh Construction, Gated Society, Overlooking Park/Garden",Vishal Properties,None,Available,Available,Available
https://imagecdn.99acres.com/media1/26420/5/528405893M-1730620515553.jpg,,Yes,"Sushant Lok Phase 3,, G...",,Resale,"4 BHK Independent Builder FloorinSushant Lok Phase 3, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-3-gurgaon-4500-sq-ft-spid-A78250949,4.75 Cr,10555 ,4500,Ready To Move,,Optimal Realty,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.svg,No,No,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Not Available,Available,Not Available
https://imagecdn.99acres.com/media1/26246/17/524937441M-1729062307355.jpg,,Yes,CENTRAL PARK RESORTS,4.4,Resale,"2 BHK Flatin Sector 48, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-central-park-resorts-sector-48-gurgaon-1676-sq-ft-spid-X77830579,4.75 Cr,28341 ,1676,Ready To Move,,shradha associates,FEATURED DEALER,Available,Available,Available
https://imagecdn.99acres.com/media1/26187/16/523756573M-1728551192357.webp,,Yes,TATA PRIMANTI,4.1,Resale,"4 BHK FlatinSector 72, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-3355-sq-ft-spid-O77885857,7 Cr,20864 ,3355,Ready To Move,"North-East Facing, Private Garden, Fresh Construction, Recently Renovated",Group 3 Realtors,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.svg,No,No,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Not Available,Available,Not Available
https://imagecdn.99acres.com/media1/26273/17/525477817M-1729236883135.jpg,,Yes,G block DLF City Phase ...,,Resale,"3 BHK Independent Builder Floorin G block DLF City Phase 1, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-g-block-dlf-city-phase-1-gurgaon-1800-sq-ft-spid-V78026619,3 Cr,16667 ,1800,Ready To Move,Fresh Construction,Luxury Abode,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.webp,,Yes,TITANIUM SPR,,Resale,"3 BHK FlatinBehrampur, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-behrampur-gurgaon-2780-sq-ft-spid-E77002899,5 Cr,17985 ,2780,Under Construction,"East Facing, Gated Society, Corner Property, Overlooking Park/Garden",99 Estate Pvt Ltd.,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.webp,No,Yes,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Available,Available,Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Godrej Aristocrat,,"RESALE, RESALE","3 BHK Flatin Sector 49, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-aristocrat-sector-49-gurgaon-1855-sq-ft-spid-J77446905,4 Cr,,1855,,,Global Proptech,None,Available,Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Godrej Aristocrat,,"RESALE, RESALE",3 BHK Flatin Sector 49 Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-aristocrat-sector-49-gurgaon-1993-sq-ft-spid-O77446717,4.05 Cr,,1993,,,Global Proptech,None,Available,Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,DLF The Primus,4.1,"RESALE, RESALE","4 BHK FlatinSector 82A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-primus-sector-82a-gurgaon-2200-sq-ft-spid-H77406819,3.8 Cr,,2200,,,Realty Research,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,DLF The Arbour,,"RESALE, RESALE","4 BHK FlatinSector 63, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-arbour-sector-63-gurgaon-3950-sq-ft-r3-spid-Z72978465,8.3 Cr,,3950,,,Global Proptech,None,Available,Not Available,Not Available
